id,name,title,start_date,end_date,organization_exit_date,price,exit,top_syndicate,person_id,funding_amount,candidate_id
131475,orange-silicon-valley,Sr. Product Manager,,,,0.0,false,[],111481,0.0,
131478,Curacubby,Co-Founder,,,,,false,[],111481,0.0,37107
197042,Curacubby,Co Founder & CTO,2015-12-01,,,,false,[],111481,0.0,
197043,Orange Silicon Valley,Sr. Product Manager,2011-04-01,2015-12-01,,,false,[],111481,0.0,
131476,good-data,Strategic Account Director,,,,0.0,false,[],111482,115.0,
131479,Curacubby,Co-Founder,,,,,false,[],111482,0.0,37107
197044,Curacubby,COO,2015-09-01,,,,false,[],111482,0.0,
197045,GoodData,Strategic Account Director,2013-02-01,2015-09-01,,,false,"[""general-catalyst-partners"", ""marc-andreessen"", ""andreessen-horowitz""]",111482,115.554993,
131477,american-council-of-exercise,Professional Speaker,,,,0.0,false,[],111483,0.0,
131480,Curacubby,Co-Founder,,,,,false,[],111483,0.0,37107
197046,Curacubby,CEO,2015-12-01,,,,false,[],111483,0.0,
197047,American Council of Exercise,Professional Speaker,2009-01-01,2014-01-01,,,false,[],111483,0.0,
131481,LiveBy,Co-Founder,,,,,false,[],111484,1.8,37109
131482,LiveBy,Co-Founder,,,,,false,[],111485,1.8,37109
131483,LiveBy,Co-Founder,,,,,false,[],111486,1.8,37109
131484,xmlshop,Founder,,,,0.0,false,[],111487,0.0,
131485,Counterfeit.Technology,Founder,,,,,false,[],111487,0.0,37113
131486,paragon-f3a5,Founder and CEO,,,,0.0,false,[],111488,0.0,
131489,Evolved,Co-Founder,,,,,false,[],111488,0.0,37114
197054,Evolved,Co-Founder and COO,2016-01-01,,,,false,[],111488,0.0,
197055,Paragon,Founder and CEO,2014-01-01,,,,false,[],111488,0.0,
131487,morrison-rothman,Founding Partner,,,,0.0,false,[],111489,0.0,
131488,morrison-lee,Founding Partner,,,,0.0,false,[],111489,0.0,
131490,Evolved,Co-Founder,,,,,false,[],111489,0.0,37114
197051,Morrison / Lee,Founding Partner,,2018-10-01,,,false,[],111489,0.0,
197052,Evolved,Co-Founder and CEO,2016-01-01,,,,false,[],111489,0.0,
197053,Morrison Rothman,Founding Partner,2019-01-01,,,,false,[],111489,0.0,
131504,liferaft,Board Member & Sr. Advisor,,,,0.0,false,[],111497,4.0,
131505,ndash-co,Advisor,,,,0.0,false,[],111497,0.0,
131506,boston-product-management-association-bpma,Founding President,,,,0.0,false,[],111497,0.0,
131507,Immersion Analytics,Founder,,,,,false,[],111497,0.0,37120
197067,Immersion Analytics,Chief Executive Officer,,,,,false,[],111497,0.0,
197068,Boston Product Management Association (BPMA),Founding President,2001-05-01,2003-01-01,,,false,[],111497,0.0,
131508,SensorTransport,Founder,,,,,false,[],111498,0.0,37121
131509,Mohami,Founder,,,,,false,[],111499,0.0,37122
197069,Mohami,Chief Executive Officer,2016-02-01,,,,false,[],111499,0.0,
131511,Happierco,Founder,,,,,false,[],111501,0.0,37124
197071,Happierco,CEO,2017-01-01,,,,false,[],111501,0.0,
131512,The Home Team,Co-Founder,,,,,false,[],111502,0.385,37129
197072,The Home Team,Head of Operations,2016-09-01,,,,false,[],111502,0.385,
131513,The Home Team,Co-Founder,,,,,false,[],111503,0.385,37129
197073,The Home Team,President,2016-01-01,,,,false,[],111503,0.385,
131514,yale-university-school-of-medicine,Adjunct Professor,,,,0.0,false,[],111504,0.0,
131524,PlumCare,Co-Founder,,,,,false,[],111504,0.75,37131
131515,omniseq-precision-medicine,Board,,,,0.0,false,[],111505,10.0,
131516,omicia,Chief Medical Officer,,,,0.0,false,[],111505,29.0,
131518,bioscale,Advisor,,,,0.0,,[],111505,100.0,
131521,episona-inc,Board of Directors,,,,0.0,false,[],111505,3.0,
131517,life-technologies,CMO,,,,0.0,true,[],111505,0.0,
131519,wobblebase-inc,Advisor,,,,0.0,,[],111505,0.0,
131520,cellective-dx-corporation,"President, CEO & Director",,,,0.0,,[],111505,0.0,
131523,kinetic-diagnostics-inc-,CSO and Board Member,,,,0.0,true,[],111505,0.0,
131522,genomic-medicine-institute,"Founder, Director & Chief Scientific Officer",,,,0.0,false,[],111505,0.0,
131525,PlumCare,Co-Founder,,,,,false,[],111505,0.75,37131
184232,Redenim,CEO and Founder,2016-01-01,2019-12-01,,,false,[],111508,0.1,
131528,Redenim,Founder,,,,,false,[],111508,0.1,37134
131529,American Paper Bag,Founder,,,,,false,[],111509,1.25,37135
131530,mydfs,CEO,,,,0.0,false,[],111510,1.0,
131531,Gagbot,Founder,,,,,false,[],111510,0.5,37139
197075,MyDFS,CEO,2017-09-01,,,,false,[],111510,1.0,
197076,Gagbot,Co-Founder,,,,,false,[],111510,0.5,
131542,Urgent Care for Children,Founder,,,,,false,[],111515,2.7,37144
197085,Urgent Care for Children,Founder and Chief Medical Officer,2018-01-01,,,,false,[],111515,2.7,
155795,Offside,Managing Director,,,,,false,[],111516,0.0,
155794,Bindle,Founder,2014-04-07,,,,false,[],111516,2.5,
131543,bindle,Founder,,,,0.0,false,[],111516,2.0,
131549,MarketerHire,Co-Founder,,,,,false,[],111516,1.0,37147
131544,offside,Managing Director,,,,0.0,false,[],111516,0.0,
131545,curie,Advisor,,,,0.0,false,[],111516,0.0,
131548,bucketfeet,Co-Founder and CEO,,,,0.0,true,[],111517,31.0,
131550,MarketerHire,Co-Founder,,,,,false,[],111517,1.0,37147
131546,sankalpa-yoga-community-2,Advisor,,,,0.0,false,[],111517,0.0,
131547,curie,Advisor,,,,0.0,false,[],111517,0.0,
179045,Bucketfeet,Co-Founder and CEO,,,2017-10-23,,true,[],111517,31.56,
131564,rock-vr,Co-Founder,,,,0.0,false,[],111522,0.0,
131565,EOT Protocol,Co-Founder,,,,,false,[],111522,5.0,37154
197099,EOT Protocol,Co-founder,,,,,false,[],111522,5.0,
197100,InnoVision,Co-Founder,2016-06-01,,,,false,[],111522,0.0,
131566,EOT Protocol,Co-Founder,,,,,false,[],111523,5.0,37154
197098,EOT Protocol,CEO & Co-Founder,,,,,false,[],111523,5.0,
131569,BINTO,Co-Founder,,,,,false,[],111525,0.15,37157
131570,BINTO,Co-Founder,,,,,false,[],111526,0.15,37157
197104,BINTO,Founder and CEO,2016-01-01,,,,false,[],111526,0.15,
131571,Brandable,Founder,,,,,false,[],111527,0.0,37158
138057,Capway,Founder,,,,,false,[],111529,0.02,
179462,InstaFunds,CEO/Founder,2011-01-01,,,,false,[],111529,0.0,
179463,Partytell,Founder & CEO,2010-09-01,,,,false,[],111529,0.0,
179464,Sheena Allen Apps,Founder & CEO,2011-07-01,2018-01-01,,,false,[],111529,0.0,
131579,instafunds,CEO/Founder,,,,0.0,false,[],111529,0.0,
131580,partytell,Founder & CEO,,,,0.0,false,[],111529,0.0,
131581,sheena-allen-apps,Founder & CEO,,,,0.0,false,[],111529,0.0,
225508,CapWay,Founder and CEO,2016-01-01,,,,false,[],111529,0.02,
131582,CapWay,Founder,2016-01-01,,,,false,[],111529,0.02,37161
131583,Rozzy Learning Company,Co-Founder,,,,,false,[],111530,0.1,37162
197112,Rozzy Learning Company,COO and Head of School Partnerships,,,,,false,[],111530,0.1,
131584,Rozzy Learning Company,Co-Founder,,,,,false,[],111531,0.1,37162
197113,Rozzy Learning Company,CEO and Head of Product Design,,,,,false,[],111531,0.1,
131585,FinAccess,Founder,,,,,false,[],111532,0.195,37163
197114,FinAccess,Co-Founder,2017-01-01,,,,false,[],111532,0.195,
131586,abercrombie-fitch,Technical Design Manager,,,,0.0,,[],111533,0.0,
131587,The Groomsman Suit,Co-Founder,,,,,false,[],111533,0.0,37166
197116,The Groomsman Suit,Co Founder,2016-02-01,,,,false,[],111533,0.0,
197117,Abercrombie & Fitch,Technical Design Manager,2007-03-01,2014-04-01,1996-10-04,0.0,true,[],111533,0.0,
131588,The Groomsman Suit,Co-Founder,,,,,false,[],111534,0.0,37166
197115,The Groomsman Suit,Co Founder,2016-02-01,,,,false,[],111534,0.0,
131589,Detroit Blows,Co-Founder,,,,,false,[],111535,0.0,37168
197120,Detroit Blows,Co-Founder & CEO,2017-10-01,,,,false,[],111535,0.0,
131590,Detroit Blows,Co-Founder,,,,,false,[],111536,0.0,37168
131591,Detroit Blows,Co-Founder,,,,,false,[],111537,0.0,37168
131592,zombie-soup,Health Tech Advisor,,,,0.0,false,[],111538,1.0,
131593,everbliss-inc,Chief Executive Officer,,,,0.0,,[],111538,0.0,
131594,"Mindful Psychotherapy Services, LCSW",Founder,,,,,false,[],111538,0.0,37170
131595,OMNoire,Founder,,,,,false,[],111539,0.0,37171
135323,techmate.com,Founder,,,,,false,[],111542,0.1,
179187,Techmate Technologies,Co-Founder & CEO,2017-09-01,,,,false,[],111542,1.3,
131600,Techmate Technologies,Founder,,,,,false,[],111542,0.1,37175
131601,StormSensor,Co-Founder,,,,,false,[],111543,2.6,37176
197129,StormSensor,CTO,,,,,false,[],111543,2.6,
131602,StormSensor,Co-Founder,,,,,false,[],111544,2.6,37176
197130,StormSensor,Co-Founder & CEO,,,,,false,[],111544,2.6,
131603,Impact Mapper,Founder,,,,,false,[],111545,0.15,37177
197131,Impact Mapper,Founder and CEO,,,,,false,[],111545,0.15,
131604,bbdo,"VP, Director of Strategy",,,,0.0,false,[],111546,0.0,
131605,fast-horse,"VP, Strategy",,,,0.0,false,[],111546,0.0,
131609,The Coven,Co-Founder,,,,,false,[],111546,0.0,37178
197138,The Coven,Co-Founder & Chief Growth Officer,2017-01-01,,,,false,[],111546,0.0,
197139,BBDO,"VP, Director of Strategy",2017-01-01,2018-01-01,,,false,[],111546,0.0,
197140,Fast Horse,"VP, Strategy",2018-01-01,,,,false,[],111546,0.0,
131606,space150,General Manager [NYC] + SVP Business Development,,,,0.0,false,[],111547,0.0,
131610,The Coven,Co-Founder,,,,,false,[],111547,0.0,37178
197136,The Coven,Co-Founder & Chief Creative Officer,2017-06-01,,,,false,[],111547,0.0,
131607,ifundwomen,Coach,,,,0.0,,[],111548,1.0,
131611,The Coven,Co-Founder,,,,,false,[],111548,0.0,37178
197132,The Coven,Co-Founder | CEO,2017-01-01,,,,false,[],111548,0.0,
197133,IFundWomen,Coach,2018-10-01,,,,false,[],111548,1.9,
131608,space150,Director of Strategy,,,,0.0,,[],111549,0.0,
131612,The Coven,Co-Founder,,,,,false,[],111549,0.0,37178
197135,The Coven,Coo & Co-Founder,2017-04-01,,,,false,[],111549,0.0,
131613,Palatine Analytics,Founder,,,,,false,[],111550,0.13,37179
197141,Palatine Analytics,CEO,2016-09-01,,,,false,[],111550,0.13,
131628,Rubbish,Co-Founder,,,,,false,[],111561,0.0,37189
131629,Rubbish,Co-Founder,,,,,false,[],111562,0.0,37189
131644,Camect,Co-Founder,,,,,false,[],111569,0.0,37202
131645,Camect,Co-Founder,,,,,false,[],111570,0.0,37202
131654,appstores-com,Product Manager,,,,0.0,true,[],111575,1.0,
131655,inmobi,Art Director,,,,0.0,false,[],111575,320.0,
131656,dancejam,Community Manager,,,,0.0,false,[],111575,4.0,
131657,metacafe,Wiki Community Director,,,,0.0,true,[],111575,53.0,
131658,cardinal-blue-software,"Product Manager, Monetization & Growth",,,,0.0,false,[],111575,2.0,
131659,inmobi,Native Ads Product Lead,,,,0.0,false,[],111575,320.0,
131661,keepsafe,Product Growth Manager,,,,0.0,false,[],111575,4.0,
131663,LaunchMatic,Founder,,,,,false,[],111575,0.0,37211
131660,appbistro,Product Manager,,,,0.0,true,[],111575,0.0,
131662,celebrate,Co-Founder,,,,0.0,false,[],111575,0.0,
183124,Appstores.com,Product Manager,2010-12-01,2012-10-01,2012-07-09,,true,[],111575,1.155,
183125,InMobi,Art Director,2012-07-01,2014-07-01,,,false,"[""kleiner-perkins-caufield-byers""]",111575,320.6,
183126,DanceJam,Community Manager,2007-08-01,2010-01-01,,,false,"[""ron-conway"", ""softtech-vc""]",111575,4.5,
183128,Cardinal Blue Software,"Product Manager, Monetization & Growth",2016-12-01,2017-09-01,,,false,"[""floodgate""]",111575,2.3,
183129,InMobi,Native Ads Product Lead,2014-02-01,2014-08-01,,,false,"[""kleiner-perkins-caufield-byers""]",111575,320.6,
183130,Appbistro,Product Manager,2010-12-01,2012-10-01,2012-07-13,,true,[],111575,0.6,
183131,Keepsafe,Product Growth Manager,2017-09-01,2019-05-15,,,false,"[""floodgate""]",111575,4.1,
183133,Celebrate,Co-Founder,2014-08-01,2017-09-01,,,false,[],111575,0.0,
183127,Metacafe,Wiki Community Director,2010-01-01,2010-06-01,2012-06-01,,true,"[""benchmark""]",111575,53.0,
183132,LaunchMatic,Founder & CEO,2019-04-15,,,,false,[],111575,0.0,
131665,ayoopa-inc,Co-Founder & CEO,,,,0.0,false,[],111577,0.0,
131666,Vertify,Co-Founder,,,,,false,[],111577,0.91,37215
197182,Ayoopa,Co-Founder & CEO,,,,,false,[],111577,0.0,
131667,Vertify,Co-Founder,,,,,false,[],111578,0.91,37215
197181,Vertify,Chief Executive Officer,2017-09-01,,,,false,[],111578,0.91,
131670,ShoeBio,Co-Founder,,,,,false,[],111581,0.0,37224
131671,ShoeBio,Co-Founder,,,,,false,[],111582,0.0,37224
197186,ShoeBio,Founder,2017-09-01,,,,false,[],111582,0.0,
131672,Clerkie,Founder,,,,,false,[],111583,2.0,37225
197187,Clerkie,CTO and Co-Founder,2017-01-01,,,,false,[],111583,2.0,
131676,gift-of-hope,Director of Information Technology,,,,0.0,false,[],111587,0.0,
131677,Chicago Metrics,Founder,,,,,false,[],111587,0.0,37231
197190,Gift of Hope,Director of Information Technology,,,,,false,[],111587,0.0,
147240,Network for Good,Business Development & Corporate Communication,2012-01-01,2014-01-01,,,false,[],111597,10.0,
147241,SketchFactor,Co-Founder and CEO,2014-01-01,2015-01-01,,,false,[],111597,0.0,
131691,walc,Founder & CEO,,,,0.0,false,[],111597,1.0,
131689,network-for-good,Business Development & Corporate Communication,,,,0.0,false,[],111597,10.0,
131690,sketchfactor,Co-Founder and CEO,,,,0.0,false,[],111597,0.0,
131692,Monaghan McGuire Creative Collective,Founder,,,,,false,[],111597,0.0,37236
197198,The McGuire Method,"Founder, CEO, Creator",2013-08-01,,,,false,[],111597,0.0,
147242,Walc,Founder & CEO,2015-02-01,2019-12-01,,,false,[],111597,1.0,
131704,Idea Giant,Founder,,,,,false,[],111608,0.0,37249
131705,Bringit Technologies,Founder,,,,,false,[],111609,2.8,37251
197211,Bringit Technologies,Founder and CEO,2016-05-01,,,,false,[],111609,2.8,
131708,quartzy,Co - Founder,,,,0.0,false,[],111610,22.0,
131706,chegg,Lead Engineer,,,,1100.0,true,[],111610,289.0,
131707,yahoo,Senior Technical,,,,0.0,,[],111610,6.0,
131709,nquire-software,Staff Software Engineer,,,,0.0,true,[],111610,8.0,
131710,siebel,"Senior Software Engr. (Business Intelligence, Analytics)",,,,5850.0,true,[],111610,0.0,
131716,The Factual,Co-Founder,,,,,false,[],111610,0.0,37252
197212,Chegg,Lead Engineer,2009-01-01,2011-01-01,2013-11-13,1100.0,true,"[""floodgate"", ""felicis-ventures"", ""kleiner-perkins-caufield-byers"", ""triplepoint-capital""]",111610,289.603692,
197213,Yahoo,Senior Technical,2006-01-01,2009-01-01,1996-04-12,4480.0,true,"[""sequoia-capital""]",111610,6.8,
197214,Quartzy,Co - Founder,2011-01-01,,,,false,"[""ben-ling"", ""paul-buchheit"", ""david-sacks"", ""jeremy-stoppelman"", ""khosla-ventures""]",111610,27.199998,
197215,nQuire Software,Staff Software Engineer,2001-01-01,2001-01-01,2001-11-19,,true,[],111610,8.5,
197216,Siebel Systems,"Senior Software Engr. (Business Intelligence, Analytics)",2001-01-01,2006-01-01,2006-09-12,5850.0,true,[],111610,0.0,
131712,hubspot,VP Business Development,,,,759.0,true,[],111611,100.0,
131714,imlogic-inc,General Manager,,,,0.0,true,[],111611,33.0,
131715,realnetworks,Program Manager,,,,346.101938,true,[],111611,11.0,
131711,sungard-availability-services,VP Infrastructure,,,,0.0,false,[],111611,0.0,
131713,boston-consulting-group,Project Leader,,,,0.0,false,[],111611,0.0,
131717,The Factual,Co-Founder,,,,,false,[],111611,0.0,37252
197217,Sungard Availability Services,VP Infrastructure,,,,,false,[],111611,0.0,
197218,HubSpot,VP Business Development,,,2014-10-10,759.0,true,"[""dharmesh-shah"", ""general-catalyst-partners"", ""matrix-partners"", ""google-ventures"", ""sequoia-capital""]",111611,100.5,
197219,The Boston Consulting Group,Project Leader,,,,,false,[],111611,0.0,
197220,IMlogic,General Manager,,,2006-01-03,,true,"[""general-catalyst-partners"", ""venrock""]",111611,33.8,
197221,The Factual,CEO,2016-06-30,,,,false,[],111611,0.0,
197222,Real Networks,Program Manager,,,1997-11-21,346.101938,true,[],111611,11.0,
131719,englue,Business Development Intern,,,,0.0,false,[],111613,18.0,
131720,bruvida,CEO & Founder,,,,0.0,false,[],111613,0.0,
131721,BREWnGO Technologies,Co-Founder,,,,,false,[],111613,0.0,37254
197223,LeadCrunch[ai],Business Development Intern,2016-01-06,2016-08-01,,,false,[],111613,18.28,
197224,Bruvida,CEO & Founder,2015-08-01,,,,false,[],111613,0.0,
131722,BREWnGO Technologies,Co-Founder,,,,,false,[],111614,0.0,37254
197225,BREWnGO Technologies,Founder and CTO,,,,,false,[],111614,0.0,
131723,NFWare,Co-Founder,,,,,false,[],111615,2.5,37255
131724,NFWare,Co-Founder,,,,,false,[],111616,2.5,37255
131725,NFWare,Co-Founder,,,,,false,[],111617,2.5,37255
131727,AmiLending,Co-Founder,,,,,false,[],111618,0.0,37256
197226,AmiLending,COO,2016-07-01,2016-12-01,,,false,[],111618,0.0,
131726,hometowne-television,Production Intern,,,,0.0,false,[],111619,0.0,
131728,AmiLending,Co-Founder,,,,,false,[],111619,0.0,37256
197227,HomeTowne Television,Production Intern,,,,,false,[],111619,0.0,
131729,SOMMA Food,Co-Founder,,,,,false,[],111620,3.023403,37257
131730,SOMMA Food,Co-Founder,,,,,false,[],111621,3.023403,37257
197230,SOMMA Food,Managing Director & Founder,2015-04-01,,,,false,[],111621,3.023403,
131748,kaam.work,Co-Founder,,,,,false,[],111627,0.5,37268
131741,cimpress,"Director, Business Economics (Exaprint)",,,,480.0,true,[],111628,0.0,
131742,cimpress,"Director, Operations (Tradeprint)",,,,480.0,true,[],111628,0.0,
131743,cimpress,COO ad interim (Exagroup),,,,480.0,true,[],111628,0.0,
131744,cimpress,CMO (Exagroup),,,,480.0,true,[],111628,0.0,
131749,kaam.work,Co-Founder,,,,,false,[],111628,0.5,37268
131746,indeed,Technical Lead,,,,0.0,true,[],111629,5.0,
131747,microsoft,Software Development Engineer,,,,0.0,true,[],111629,1.0,
131745,mobolt,Chief Technology Officer,,,,0.0,true,[],111629,0.0,
131750,kaam.work,Co-Founder,,,,,false,[],111629,0.5,37268
131751,Kasa Living,Founder,,,,,false,[],111630,0.0,37270
197239,Kasa Living,Founder and CEO,,,,,false,"[""founder-collective""]",111630,0.0,
131752,jobRely,Co-Founder,,,,,false,[],111631,0.0,37271
131753,jobRely,Co-Founder,,,,,false,[],111632,0.0,37271
131755,Cypherdog Security Inc.,Founder,,,,,false,[],111634,0.25,37273
197240,Cypherdog Security,CEO,,,,,false,[],111634,0.25,
131767,Kerb,Co-Founder,,,,,false,[],111639,0.26,37280
131768,Kerb,Co-Founder,,,,,false,[],111640,0.26,37280
131773,the-books-right,President,,,,0.0,false,[],111645,0.0,
131774,goedecke-and-associates,President,,,,0.0,false,[],111645,0.0,
131775,Samantha,Founder,,,,,false,[],111645,0.0,37285
197252,Samantha,Chief Executive Officer,2015-11-15,,,,false,[],111645,0.0,
197253,The Books Right,President,2015-08-01,,,,false,[],111645,0.0,
197254,Goedecke and Associates,President,2009-04-01,2014-12-31,,,false,[],111645,0.0,
131779,"T. Bear, Inc.",Founder,,,,,false,[],111648,0.897617,37291
197258,"T. Bear, Inc.",Co-Founder and CEO,2017-11-01,,,,false,[],111648,0.897617,
131783,Mediview XR,Founder,,,,,false,[],111652,4.5,37305
197264,Mediview XR,Chief Executive Officer and Founder,,,,,false,[],111652,4.5,
131794,Caveat,Co-Founder,,,,,false,[],111660,0.0,37313
197273,Caveat,Co-Founder and CEO,2016-01-01,,,,false,[],111660,0.0,
131795,Caveat,Co-Founder,,,,,false,[],111661,0.0,37313
197274,Caveat,Co-Founder and Creative Director,2017-08-01,,,,false,[],111661,0.0,
131796,Float'N'Grill,Co-Founder,,,,,false,[],111662,0.13,37317
197275,Float'N'Grill,Co-Owner,,,,,false,[],111662,0.13,
131797,Float'N'Grill,Co-Founder,,,,,false,[],111663,0.13,37317
197276,Float'N'Grill,Founder,,,,,false,[],111663,0.13,
131802,saama-technologies,"VP, AI Research",,,,0.0,false,[],111668,75.0,
131807,Datalog.ai,Co-Founder,,,,,false,[],111668,3.0,37319
197284,Saama,"VP, AI Research",2017-08-01,,,,false,[],111668,75.752,
131804,saama-technologies,Vice President,,,,0.0,false,[],111669,75.0,
131803,gilead-sciences,Senior Manager,,,,0.0,true,[],111669,0.0,
131805,allergan,Senior Director,,,,0.0,true,[],111669,0.0,
131806,cognizant-technology-solutions,Senior Principal,,,,91.1375,true,[],111669,0.0,
131808,Datalog.ai,Co-Founder,,,,,false,[],111669,3.0,37319
197279,Datalog.ai,Founder and CEO,2016-01-01,,,,false,[],111669,3.0,
197280,Gilead Sciences,Senior Manager,2005-01-01,2006-01-01,1992-01-31,0.0,true,[],111669,0.0,
197281,Saama,Vice President,2015-01-01,2016-01-01,,,false,[],111669,75.752,
197282,Allergan,Senior Director,2006-01-01,2013-01-01,2013-10-11,70500.0,true,[],111669,0.0,
197283,Cognizant,Senior Principal,2013-01-01,2015-01-01,1998-06-19,91.1375,true,[],111669,0.241,
131816,accenture,Asia Pacific Lead - Commodity Trading & Risk Management,,,,0.0,true,[],111671,6.0,
131815,mobil,Product Development Chemist - Commercial Engine Oils,,,,0.0,false,[],111671,0.0,
131817,ineos-nitriles,"Ethylene Market Manager, European Business Optimisation, Innovene",,,,0.0,false,[],111671,0.0,
131818,bp-3,"Gasoline Derivatives Trader, EAO Integrated Supply & Trading",,,,0.0,true,[],111671,0.0,
131819,royal-bank-of-scotland,"Trading Manager - Light Oil Products [Naphtha, Condensate]",,,,0.0,true,[],111671,0.0,
131820,corardor,Managing Director,,,,0.0,false,[],111671,0.0,
131826,2DA Analytics,Co-Founder,,,,,false,[],111671,1.121,37324
197291,2DA Analytics,Co-Founder & Chief Product Officer,2016-10-01,,,,false,[],111671,1.9315,
197292,Mobil,Product Development Chemist - Commercial Engine Oils,1998-01-01,2000-06-01,,,false,[],111671,0.0,
197293,Accenture,Asia Pacific Lead - Commodity Trading & Risk Management,2010-10-01,2016-06-01,2001-07-27,5771.0,true,[],111671,6.0,
197294,INEOS Nitriles,"Ethylene Market Manager, European Business Optimisation, Innovene",2005-10-01,2006-06-01,,,false,[],111671,0.0,
197295,BP,"Gasoline Derivatives Trader, EAO Integrated Supply & Trading",2000-07-01,2005-10-01,1978-01-13,0.0,true,[],111671,12000.0,
197296,The Royal Bank of Scotland,"Trading Manager - Light Oil Products [Naphtha, Condensate]",2009-04-01,2010-03-01,1999-01-15,0.0,true,[],111671,0.0,
197297,Corardor,Managing Director,2016-06-01,,,,false,[],111671,0.0,
131821,accenture,Managing Director,,,,0.0,true,[],111672,6.0,
131825,jpmorgan-chase-co,Analyst,,,,0.0,true,[],111672,3.0,
131822,duke-energy-corporation,"Manager, Risk Analytics",,,,0.0,true,[],111672,0.0,
131823,the-coca-cola-company,Commodities Analyst,,,,0.0,,[],111672,0.0,
131824,vinmar-international,Trader: Mid-market Trading & Origination Desk,,,,0.0,false,[],111672,0.0,
131827,2DA Analytics,Co-Founder,,,,,false,[],111672,1.121,37324
197285,2DA Analytics,Co-Founder & CEO,2016-10-01,,,,false,[],111672,1.9315,
197286,Accenture,Managing Director,2009-05-01,2016-04-01,2001-07-27,5771.0,true,[],111672,6.0,
197287,Duke Energy Corporation,"Manager, Risk Analytics",2001-01-01,2004-04-01,1978-01-13,0.0,true,[],111672,0.0,
197288,The Coca-Cola Company,Commodities Analyst,1996-04-01,2000-12-01,1978-01-13,0.0,true,[],111672,0.0,
197289,Vinmar International,Trader: Mid-market Trading & Origination Desk,2006-07-01,2009-03-01,,,false,[],111672,0.0,
197290,JP Morgan Chase,Analyst,1992-06-01,1994-06-01,1978-10-06,0.0,true,[],111672,3.0,
131834,InADrive Inc,Founder,,,,,false,[],111674,0.1,37334
131835,Liberation Behavioral Health,Founder,,,,,false,[],111675,0.5,37335
131837,grand-rounds,"VP, Product & Customer Experience",,,,0.0,false,[],111677,106.0,
131838,Form Health,Founder,,,,,false,[],111677,0.0,37337
197301,Grand Rounds,"VP, Product & Customer Experience",,2018-07-01,,,false,"[""venrock"", ""greylock""]",111677,106.0,
131842,bthere,Founder,,,,,false,[],111680,2.5,37340
131843,StackState,Founder,,,,,false,[],111681,5.0,37349
131861,"Cerevrum, Inc.",Co-Founder,,,,,false,[],111694,2.042453,37366
197322,"Cerevrum, Inc.",CTO/CIO,2017-12-01,,,,false,[],111694,2.042453,
131863,netsmart-technologies,Chief Information Security Officer,,,,0.0,true,[],111695,4.0,
131866,riskiq,Head of Customer Success,,,,0.0,false,[],111695,65.0,
131864,onspring-technologies,Advisor,,,,0.0,false,[],111695,0.0,
131865,fishtech-labs,Advisor,,,,0.0,false,[],111695,0.0,
131872,CYDERES,Co-Founder,,,,,false,[],111695,0.0,37372
131887,buddybid,Founder,,,,0.0,false,[],111703,0.0,
131896,MacroActive,Co-Founder,,,,,false,[],111703,0.0,37385
197337,MacroActive,"Founder, Head of Product",2015-01-01,,,,false,[],111703,0.0,
197338,BuddyBid,Founder,,,,,false,[],111703,0.0,
131890,youmail,"Co-Founder, VP Online Marketing",,,,0.0,false,[],111704,19.0,
131888,general-electric,IMLP,,,,0.0,true,[],111704,2.0,
131895,transcribeme,Advisor,,,,0.0,false,[],111704,6.0,
131889,buddybid,Director / Board Member,,,,0.0,false,[],111704,0.0,
131891,buddybid,Chief Executive Officer,,,,0.0,false,[],111704,0.0,
131892,zeacom,"Vice President, Marketing",,,,0.0,false,[],111704,0.0,
131893,dmd-internet,Partner,,,,0.0,false,[],111704,0.0,
131894,aamplify,Social Commerce Advisor,,,,0.0,false,[],111704,0.0,
131897,MacroActive,Co-Founder,,,,,false,[],111704,0.0,37385
197339,MacroActive,CEO,2019-01-01,,,,false,[],111704,0.0,
197340,General Electric (GE),IMLP,1998-01-01,2000-01-01,1978-01-13,0.0,true,[],111704,2.0,
197341,YouMail,"Co-Founder, VP Online Marketing",2006-01-01,2008-08-01,,,false,"[""tuesday-capital""]",111704,19.925,
197342,BuddyBid,Chief Executive Officer,2012-05-01,2016-09-01,,,false,[],111704,0.0,
197343,Zeacom,"Vice President, Marketing",2002-09-01,2007-01-01,,,false,[],111704,0.0,
197344,DMD Internet,Partner,2010-01-01,2013-01-01,,,false,[],111704,0.0,
197345,Aamplify,Social Commerce Advisor,2013-01-01,2014-01-01,,,false,[],111704,0.0,
197346,Blue Silicon,Marketing Manager,2000-01-01,2002-01-01,,,false,[],111704,10.0,
131901,nsrcosmos-llc,Chief Strategy Officer,,,,0.0,false,[],111708,0.0,
131902,TrackEx,Founder,,,,,false,[],111708,0.0,37391
197352,MSRCOSMOS LLC,Chief Strategy Officer,2015-04-02,,,,false,[],111708,0.0,
131903,HOPii,Founder,,,,,false,[],111709,0.0,37393
197353,HOPii,President and CEO,,,,,false,[],111709,0.0,
131908,Creel iT,Co-Founder,,,,,false,[],111712,1.85,37400
131907,metis-legacy-group,Chief Financial Officer,,,,0.0,false,[],111713,1.0,
131909,Creel iT,Co-Founder,,,,,false,[],111713,1.85,37400
131910,fanduel,"Co-Founder, Head of Marketing",,,,0.0,true,[],111714,416.0,
